,contriblanguage,contribtype,thematicarea,title,author,abstract,keywords,subtitle,num_authors,npages
2260,English,Presentación mural,SH. Sol y Heliosfera,Validaci\'on observacional de la simulaci\'on de una ECM mediante reconstrucci\'on tomograf{\'\i}ca y red neuronal profunda,"{'name_000': 'D.G.', 'surname_000': 'Lloveras', 'name_001': 'H.', 'surname_001': 'Cremades', 'name_002': 'F.', 'surname_002': 'Iglesias', 'name_003': 'F.', 'surname_003': 'Cisterna', 'name_004': 'A.M.', 'surname_004': ""V\\'asquez"", 'name_005': 'F.A.', 'surname_005': 'Nuevo', 'name_006': 'W.', 'surname_006': 'Manchester IV', 'name_007': 'N.', 'surname_007': 'Sachdeva'}","Las eyecciones de masa coronal (EMCs) son enormes estructuras de plasma
y campo magnético expulsadas de la corona solar hacia el viento solar y
juegan un papel determinante en la evolución del clima espacial.
Comprender en detalle los mecanismos físicos que gobiernan la dinámica
de las EMCs es crucial para la predicción del clima espacial y requiere
la combinación de observaciones con modelos teóricos y simulaciónes
numéricas. En el presente trabajo combinamos observaciones y técnicas de
modelado avanzadas. Utilizamos el modelo AWSoM (Alfvén Wave Solar Model)
para simular la corona solar y el viento previos al evento. Para simular
el evento de EMC, usamos el módulo Eruptive Event Generator Gibson-Low,
que inyecta una configuración magnética inicial de tipo ``cuerda de
flujo"" la cual evoluciona hacia el medio interplanetario. Nuestro
enfoque de validación observacional consiste en dos partes. Por un lado,
utilizamos reconstrucciones tomografícas para validar la simulación de
la corona de fondo obtenida con AWSoM, y por otro lado utilizamos una
red neuronal profunda entrenada para identificar el borde exterior de
las EMCs. Esto nos permite calcular parámetros clave de la EMC (por
ejemplo, ancho angular, ángulo de posición central, ápice y dirección de
propagación) a partir de imágenes simuladas y compararlas con las
obtenidas en observaciones. En esta presentación, utilizamos imágenes
proporcionadas por {\sl STEREO}/COR2-A/B y {\sl SOHO}/LASCO-C2 para
validar la capacidad del modelo para simular con éxito un evento de EMC
seleccionado.","{'key_000': 'Sun: coronal mass ejections (CMEs)', 'key_001': 'Sun: corona', 'key_002': 'Sun: solar wind'}",,16,1
2215,Spanish,Presentación mural,SSE. Sistemas Solar y Extrasolares,Candidatos a planetas Hic\'eanos: Caracter\'\i sticas de estrellas y planetas,"{'name_000': 'M.', 'surname_000': 'Lo Grasso', 'name_001': 'M.', 'surname_001': ""G\\'omez"", 'name_002': 'P.', 'surname_002': 'Zain'}","Los planetas Hic\'eanos (acr\'onimo de las palabras «hidr\'ogeno» y
«oc\'eano») son un tipo hipot\'etico de exoplanetas de inter\'es
astrobiol\'ogico. Sus rangos de tama\~nos y masas, de aproximadamente
2.6 R$_{\rm Tierra}$ y 10 M$_{\rm Tierra}$, respectivamente, los
sit\'uan entre los planetas de tipo Tierra y de tipo Neptuno. La
particularidad de los planetas Hic\'eanos es que sus superficies
estar\'\i an completamente cubiertas por profundos oc\'eanos de agua de
cientos de kil\'ometros de profundidad, y se encontrar\'\i an rodeados
por una densa y extensa capa atmosf\'erica de H$_2$. Estos planetas, en
zonas localizadas, podr\'\i an poseer condiciones f\'\i sico-qu\'\i
micas compatibles con ambientes externos de nuestro planeta, en los que
habitan organismos de tipo extrem\'ofilos. Hipot\'eticamente, estos
agentes bi\'oticos podr\'\i an dejar huellas en las atm\'osferas
planetarias, es decir, podr\'\i a dar lugar a los llamados
biomarcadores. En esta contribuci\'on se lleva a cabo una
caracterizaci\'on de las propiedades de las estrellas en torno a las
cuales orbitan los candidatos a planetas Hic\'eanos y de los propios
planetas. En particular, se los compara con los planetas de tipo Tierra
y los Neptunianos a fin de precisar similitudes y diferencias. Un mejor
conocimiento de los planetas Hic\'eanos y de sus estrellas anfitrionas
puede aportar informaci\'on valiosa para la validaci\'on de la
detecci\'on de posibles biomarcadores en sus espectros.","{'key_000': 'planets and satellites: atmospheres', 'key_001': 'planets and satellites: composition', 'key_002': 'physical data and processes', 'key_003': 'astrobiology'}",,6,1
2087,Spanish,Presentación mural,SH. Sol y Heliosfera,A weak solar infra-red flare,"{'name_000': 'K.~F.', 'surname_000': '~Lopez~Araujo', 'name_001': 'C.~G.', 'surname_001': ""~Gim\\'enez~de~Castro"", 'name_002': 'F.~M.', 'surname_002': ""~L\\'opez"", 'name_003': 'P.~J.~A.', 'surname_003': '~Sim\\~oes', 'name_004': 'J.-P.', 'surname_004': '~Raulin', 'name_005': '', 'surname_005': '', 'name_006': 'C.', 'surname_006': '~Francile'}","Mid-Infrared solar emission originates at photospheric / chromospheric
heights in the atmosphere. Despite the great information this spectral
range may bring to understand the chromosphere dynamics, observations
are scarce. In recent years solar telescopes coupled to commercial
uncooled but sensitive cameras with sensors for 10 $\mu$m wavelength (30
THz) are producing new information about flares and quiescent phenomena.
In this work we analyze a solar flare occurred on February 28, 2022
classified as B5.5 in soft X-rays by GOES. Regardless of its weak
magnitude the AR30T telescope installed at OAFA, was able to detect it,
produce a light curve and images. We conduct a multiwavelength analysis
comparing images and light curves from H$\alpha$, UV, X-rays and
$\mu$-waves.","{'key_000': 'Sun: chromosphere', 'key_001': 'Sun: flares', 'key_002': 'Sun: infrared'}",,14,1
2180,English,Presentación mural,AEC. Astrofísica Extragaláctica y Cosmología,Characterization of candidates for Milky Way progenitors at high redshifts,"{'name_000': 'L.D.', 'surname_000': ""L\\'opez"", 'name_001': 'M.E.', 'surname_001': 'De Rossi', 'name_002': 'S.E.', 'surname_002': 'Nuza'}","The advent of new observational facilities, specially the James Webb
Space Telescope, is providing unprecedented data about the high redshift
Universe. In this context, cosmological simulations of structure
formation are crucial tools for interpreting new observations. This work
focuses on the analysis of the progenitors of Milky Way analogs, using
model galaxies extracted from the {\sc{eagle}} (\textit{Evolution and
Assembly of GaLaxies and their Enviroments}) cosmological simulation
set. Our final goal is trying to unveil the plausible properties of such
progenitors at high redshifts in order to explore strategies for
detecting them with future surveys. From the largest simulation box with
100 comoving Mpc on a side, we choose a population of galaxies with
similar halo mass to the Milky Way. We study several properties as a
function of morphology for central galaxies at redshift $z=0$,
considering that our Galaxy belongs to that population. From this
analysis, we get new criteria for the construction of a new population
of Milky Way-Analogues (MWAs), constituted by objects with properties
more consistent with the real Milky Way. We then perform a statistical
analysis of the galaxy properties as a function of redshift for central
galaxies and MWAs from early times of the Universe to the present. Our
results indicate that the progenitors of MWAs tend to be more massive
and are brighter than most central galaxies along their evolutionary
history. MWAs also show some differences with the general population of
galaxies, especially at high redshifts. In particular, at $z\approx3$,
we find that MWAs progenitors tend to be located in more massive halos
than the general population at the same stellar mass, typically showing
slightly bluer colours.","{'key_000': 'Galaxy: evolution', 'key_001': 'Galaxy: formation', 'key_002': 'galaxies: high-redshift'}",,6,1
2080,English,Presentación mural,EG. Estructura Galáctica,Enhanced sub-resolution star formation models in hydrodynamical cosmological simulations,"{'name_000': 'E.', 'surname_000': '~Lozano', 'name_001': 'C.', 'surname_001': '~Scannapieco', 'name_002': 'S.E.', 'surname_002': '~Nuza', 'name_003': 'L.', 'surname_003': '~Biaus', 'name_004': 'F.G.', 'surname_004': '~Iza'}","One of the crucial components in simulating the growth and evolution of
galaxies within a cosmological framework is the accurate modeling of
star formation and its corresponding feedback mechanisms. Traditionally,
a simple correlation between the star formation rate (SFR) density and
gas density has been used. However, with the advent of high-resolution
simulations and more detailed observations, more sophisticated star
formation models are necessary. In this study, we examine the impact of
using a molecular-based star formation law, recently developed for
hydrodynamical simulations, on the formation and evolution of Milky Way-
mass galaxies. This new model assumes a multiphase interstellar medium
(ISM) structure, comprising neutral, ionized, and molecular gas. The
evolution of each phase is governed by a set of differential equations
that quantify the mass exchange between phases due to various physical
mechanisms. The results of our simulations indicate that galaxies
modeled with our approach exhibit well-defined morphologies, including
stellar discs and bars. Additionally, the SFR history in these galaxies
is delayed compared to simulations using the traditional recipe, yet
still maintains the correct SFR at low redshift. These findings
highlight the importance of sophisticated star formation models in
accurately reproducing the observed characteristics and evolution of
galaxies.","{'key_000': 'galaxies: star formation', 'key_001': 'galaxies: evolution', 'key_002': 'galaxies: structure'}",,10,1
2306,English,Presentación mural,AEC. Astrofísica Extragaláctica y Cosmología,"Early findings of the LaStBeRu: tagging, modeling, and applications of a large Strong Lensing sample","{'name_000': 'M.', 'surname_000': 'Makler', 'name_001': 'J.P.', 'surname_001': 'Fran{\\c}a', 'name_002': 'R.', 'surname_002': 'Alves'}","Galaxy-galaxy strong lensing (SL) systems have been extensively used to
study high redshift sources, the mass distribution of the lenses, and to
constraint cosmological parameters. In particular, SL systems are key
for testing modifications of General Relativity at the kpc scales. As a
preparation for Rubin, we have compiled a sample of SL systems and
generated a database of their images in the current wide-field surveys
with subarcsecond seeing (CFHTLens, RCSLens, CS82, KiDS, HSC, DES,
Legacy), yielding thousands of candidate systems. This provides the
largest database of ground based images of SL systems with value added
information, such as lens and source redshifts, lens velocity
dispersions and mass models, when available. In this presentation we
discuss some analyses that are being carried out, in collaboration with
Rubin's Strong Lensing Science Collaboration, including: i)
classification and tagging all systems in various categories of lenses
and sources (using the zooniverse framework), ii) semi-automated lens
modeling of selected systems, yielding the largest homogeneous sample of
SL models, iii) use of the archival information to constrain modified
gravity models, iv) follow-up spectroscopic observations of selected
systems, v) use for training machine learning models for classification
and regression. These results contribute to the state-of-the-art of the
field and prepare for the upcoming Rubin data.","{'key_000': 'gravitational lensing: strong', 'key_001': 'cosmology: miscellaneous', 'key_002': 'cosmology: observations', 'key_003': 'galaxies: kinematics and dynamics', 'key_004': 'Galaxy: structure', 'key_005': 'astronomical databases: miscellaneous'}",,6,1
2258,English,Presentación mural,OCPAE. Objetos Compactos y Procesos de Altas Energías,Collapse of neutron stars in supercritical accretion disks,"{'name_000': 'N.C.', 'surname_000': 'Marano Skreblin', 'name_001': 'D.', 'surname_001': ""P\\'erez"", 'name_002': 'G.E.', 'surname_002': 'Romero'}","Active galactic nuclei are formed by a central supermassive black hole
fed by a surrounding disk. In the outermost part of the disk,
overdensities of material can undergo Jean instabilities leading to star
formation. These stars evolve within the disk and may leave compact
objects, such as neutron stars, as remnants that migrate into the
innermost part of the disk. In this work, we show that embedded neutron
stars accrete mass at supercritical rates and thus could collapse into
black holes. We estimate the time scale of this process and discuss some
possible electromagnetic signatures associated with this phenomenon,
such as magnetic reconnection in the magnetosphere of neutron stars.","{'key_000': 'stars: neutron', 'key_001': 'accretion, accretion disks', 'key_002': 'stars: black holes'}",,6,1
2119,Spanish,Presentación mural,OCPAE. Objetos Compactos y Procesos de Altas Energías,Estrellas h{\'\i}bridas estables lentas: una posible explicaci\'on para el objeto compacto HESS J1731-347,"{'name_000': 'M.', 'surname_000': 'Mariani', 'name_001': 'I.F.', 'surname_001': 'Ranea-Sandoval', 'name_002': 'G.', 'surname_002': 'Lugones', 'name_003': 'M.G.', 'surname_003': 'Orsaria'}","Exploramos una explicación alternativa para la estrella ultracompacta de
baja masa en el remanente de supernova HESS J1731-347 utilizando un
enfoque modelo independiente para construir ecuaciones de estado
híbridas. La parte hadrónica de la ecuación de estado se construye
utilizando un esquema generalizado de múltiples polítropas, mientras que
la fase de quark se describe mediante el modelo genérico de velocidad
del sonido constante. Suponemos una transición de fase hadrón-quark de
primer orden abrupta y una velocidad de conversión lenta entre fases.
Nuestras ecuaciones de estado son consistentes, para densidades cercanas
a la de saturación nuclear, con cálculos modernos de la teoría de campos
efectivos quirales y, para densidades altas, con la cromodinámica
cuántica perturbativa. Utilizando este marco teórico, derivamos un
amplio espectro de ecuaciones de estado híbridas capaces de explicar el
objeto compacto ligero HESS J1731-347 sin ajustes finos. Estas
ecuaciones de estado también son consistentes con las restantes
restricciones astronómicas provenientes de la detección de púlsares de
$2\,M_\odot$, observaciones de NICER y de la astronomía multimensajera
con ondas gravitacionales. Nuestros resultados apoyan la hipótesis de
que el objeto compacto HESS J1731-347 sería una estrella híbrida estable
lenta.","{'key_000': 'stars: neutron', 'key_001': 'equation of state', 'key_002': 'gravitational waves'}",,8,1
2167,Spanish,Presentación mural,SE. Sistemas Estelares,Estudio de cuatro c\'umulos abiertos a partir de fotometr{\'\i}a de GAIA,"{'name_000': 'R.C.', 'surname_000': ""Mart{\\'\\i}n"", 'name_001': 'C.S.B.', 'surname_001': 'Hormaeche', 'name_002': 'T.I.', 'surname_002': 'Macaroff', 'name_003': 'G.', 'surname_003': 'Ferreira', 'name_004': 'F.O.', 'surname_004': 'Simondi-Romero', 'name_005': 'M.E.', 'surname_005': 'Rodriguez', 'name_006': 'C.G.', 'surname_006': 'Bornancini', 'name_007': 'L.R.', 'surname_007': 'Vega-Neme', 'name_008': 'A.V.', 'surname_008': 'Ahumada'}","En el marco de la materia “Astrofísica General” (FaMAF, UNC), se
presenta la edad, la distancia, el enrojecimiento y la metalicidad de
cuatro cúmulos abiertos de la Galaxia. La determinación de los
mencionados parámetros astrofísicos se realizó a partir de datos GAIA,
mediante el ajuste detallado de isócronas teóricas en sus respectivos
diagramas color-magnitud (G\_BP - G\_RP ,G). Los resultados encontrados
se comparan con los derivados por otros autores y se presenta una
discusión al respecto.","{'key_000': 'open clusters and associations: general', 'key_001': 'Techniques: photometric'}",,18,1
2100,Spanish,Presentación mural,SE. Sistemas Estelares,Estudio del c\'umulo globular NGC6316 a partir de su espectro integrado de la biblioteca {\textquotedblleft}WAGGS{\textquotedblright},"{'name_000': 'A.', 'surname_000': 'Martinez-Bezoky', 'name_001': 'A.L.', 'surname_001': ""Garc{\\'\\i}a"", 'name_002': 'L.R.', 'surname_002': 'Vega-Neme', 'name_003': 'A.V.', 'surname_003': 'Ahumada'}","Se presenta el estudio del cúmulo globular galáctico NGC6316 a partir de
su espectro integrado obtenido de la base WAGGS (WiFes Atlas of Galactic
Globular Spectra) en diferentes regiones espectrales. Mediante la
medición de anchos equivalentes, la comparación con espectros patrones
de propiedades bien conocidas y la síntesis espectral, se determina la
edad, el enrojecimiento y la metalicidad de este agregado estelar. Se
discute también la posible causa de los diferentes “vectores de
población” al analizar las poblaciones estelares simples empleadas al
sintetizar el espectro observado.","{'key_000': 'globular clusters: individual (NGC6316)', 'key_001': 'techniques: spectroscopic', 'key_002': 'methods: data analysis'}",,8,1
2194,Spanish,Presentación mural,AE. Astrofísica Estelar,Variabilidad en binarias activas: correlaci\'on entre la metalicidad y la actividad estelar,"{'name_000': 'C.F.', 'surname_000': 'Martinez', 'name_001': 'E.', 'surname_001': ""Jofr\\'e"", 'name_002': 'A.P.', 'surname_002': 'Buccino', 'name_003': 'R.', 'surname_003': 'Petrucci', 'name_004': 'C.G.', 'surname_004': 'Oviedo', 'name_005': 'P.D.', 'surname_005': 'Colombo', 'name_006': 'C.I.', 'surname_006': 'Martinez', 'name_007': 'P.', 'surname_007': 'Mauas'}","Los campos magnéticos están presentes en una amplia variedad de
estrellas y a lo largo de todas sus etapas evolutivas. Sin embargo, a
pesar de que se han detectado indicios de actividad magnética en
estrellas evolucionadas, el estudio de actividad estelar en la rama de
las gigantes rojas no ha sido analizado de manera sistemática y
sostenida en el tiempo como ha ocurrido en estrellas de tipo solar. En
particular, las estrellas tardías en sistemas binarios presentan altos
niveles de actividad debido a su alta tasa de rotación, ya que se
encuentran forzadas por sus compañeras a través de fuerzas de marea.
Dicha actividad se manifiesta a través de los espectros estelares como
alteraciones o asimetrías en las líneas espectrales que afectan no sólo
la determinación de parámetros fundamentales como la metalicidad sino
también la precisión de los llamados indicadores de actividad. A fin de
entender la vinculación existente entre la actividad estelar y la forma
en la que impacta en los espectros estelares, en esta contribución
presentamos los resultados sobre variabilidad espectroscópica de un
sistema tipo RS Canum Venaticorum (RS CVn), una binaria conformada por
una estrella gigante roja activa como componente primaria y una enana de
la secuencia principal no visible como secundaria. El estudio sobre la
estrella primaria se basa en observaciones espectroscópicas obtenidas a
lo largo de 20 años en el marco del Proyecto HK$\alpha$, iniciado por el
IAFE-UBA/CONICET en 1999 en CASLEO.","{'key_000': 'stars: individual (HD 119285)', 'key_001': 'stars: activity', 'key_002': 'stars: fundamental parameters'}",,16,1
2235,Spanish,Presentación mural,ICSA. Instrumentación y Caracterización de Sitios Astronómicos,SeCRet: Semi C\'upula Retr\'actil para telescopio solar HATS,"{'name_000': 'C.I.', 'surname_000': ""Mart{\\'\\i}nez"", 'name_001': 'C.', 'surname_001': 'Francile', 'name_002': 'T.', 'surname_002': 'Giorgetti', 'name_003': 'G.', 'surname_003': ""Gim\\'enez de Castro""}","En este trabajo se presenta el diseño y construcción de una semi cúpula
retráctil (denominada SeCRet), destinada a cumplir funciones para con el
telescopio \textit{High Altitude THz Solar telescope} (HATS) en la
Estación Astronómica Carlos U. Cesco del Observatorio Astronómico Félix
Aguilar, El Leoncito, San Juan, Argentina. El objetivo principal de esta
infraestructura es proteger y guarecer el telescopio y sus instrumentos
ante fenómenos climáticos (viento, lluvia, nieve) como así también
permitir la operación remota del telescopio durante las horas de
observación. Dado que se trata de un instrumento exclusivo para la
observación del Sol, el diseño de la cúpula solo contempla la región
delimitada por el recorrido del Sol entre los solsticios de invierno
(altitud $34.8^{\circ}$) y verano ($81.6^{\circ}$) para el sitio. Esto
significa operar sobre un 26\% de la superficie que recubre una cúpula
semiesférica convencional de iguales dimensiones, permitiendo reducir la
cantidad de partes móviles que conforman el mecanismo. El diseño de
SeCRet se basa en dos estructuras fijas, una parte móvil conformada por
arcos construidos en caño de acero cuadrado $40\times40\times2\ $mm, y
un tercer arco reticulado que cumple el rol de árbol de tracción del
mecanismo de apertura y cierre. La cobertura se logra con tres piezas de
tela (dos fijas y una para la parte móvil) con estructura de poliéster y
recubierta con Policloruro de Vinilo, de $700\ $\(\mu\)m con tratamiento
UV y FR (ignífuga).","{'key_000': 'Sun: general', 'key_001': 'site testing', 'key_002': 'instrumentation: miscellaneous'}",,8,1
2146,Spanish,Presentación mural,MI. Medio Interestelar,Empleando term\'ometros qu\'imicos para caracterizar regiones de formaci\'on estelar,"{'name_000': 'N.C.', 'surname_000': 'Martinez', 'name_001': 'S.', 'surname_001': 'Paron', 'name_002': 'M.E.', 'surname_002': 'Ortega'}","El estudio de la química durante el nacimiento de las estrellas de alta
masa es una herramienta importante que contribuye a develar cómo ellas
se forman. Se conoce que la formación de estas estrellas se origina en
pequeñas estructuras (del orden del 0.1 pc de tamaño) denominadas
núcleos moleculares, los cuales ofrecen una ventana única para estudiar
la riqueza química de las regiones de formación estelar. En este
trabajo, utilizando datos espectroscópicos obtenidos del archivo del
Atacama Large Millimeter Array (ALMA), hemos analizado 6 núcleos
moleculares asociados a regiones de formación de estrellas de alta masa.
Para cada uno, se han investigado numerosas líneas de emisión que
permitieron identificar diversas especies moleculares. De entre ellas,
hemos seleccionado metanol (CH$_{3}$OH), cianuro de metilo (CH$_{3}$CN),
tioformaldehído (H$_{2}$CS) y metilacetileno (CH$_{3}$CCH) para estimar
la temperatura de los núcleos siguiendo el método de diagrama
rotacional. Con este trabajo buscamos conocer si cada una de estas
moléculas es capaz de caracterizar distintas condiciones térmicas dentro
de los núcleos moleculares. Presentamos resultados preliminares que
sugieren que tales especies moleculares pueden ser usadas como
termómetros químicos, lo que podría proporcionar una caracterización
detallada de las variaciones térmicas y de la química asociada.","{'key_000': 'Stars: formation', 'key_001': 'Stars: protostars', 'key_002': 'ISM: molecules'}",,6,1
2263,Spanish,Presentación mural,ICSA. Instrumentación y Caracterización de Sitios Astronómicos,Determinaci\'on de par\'ametros fotom\'etricos del sistema de Sloan con el telescopio Jorge Sahade del CASLEO,"{'name_000': 'L.', 'surname_000': 'Masini', 'name_001': 'F.', 'surname_001': 'Faifer', 'name_002': 'S.', 'surname_002': 'Cellone', 'name_003': 'C.', 'surname_003': 'Fernandez'}","Con un aporte extraordinario de la Facultad de Ciencias Astronómicas y
Geofísicas (FCAG, UNLP), el Complejo Astronómico El Leoncito (CASLEO)
adquirió un conjunto de filtros u', g', r', i', z' del sistema
fotométrico de Sloan, que ha sido instalado para su uso en imagen
directa con el telescopio Jorge Sahade de 2.15 m. Hemos iniciado por lo
tanto un proyecto observacional en el marco del Programa de
Fortalecimiento y Difusión de la Ciencia (FCAG), basado en tiempo de
staff y turnos propios, cuyo objetivo es la determinación de los puntos
de cero y la estimación de los coeficientes de extinción atmosférica de
dicho sistema. Se reportan aquí los resultados preliminares obtenidos en
base a las primeras campañas realizadas, que comprenden seis estrellas
estándares observadas a lo largo de seis noches. A la fecha se han
podido determinar coeficientes de extinción para varias de las noches
observadas, así como también una primera estimación de los
correspondientes puntos de cero. Asimismo, en los casos en que se tienen
suficientes observaciones se ha analizado la variación de los
coeficientes a lo largo de la noche, así como también la evolución
temporal de los puntos de cero. Dado que este es un proyecto que intenta
monitorear estos parámetros a mediano plazo, se planea continuar con
turnos ya asignados para el semestre 2024B, y robustecer así las
estimaciones realizadas, además de obtener términos de color para las
transformaciones.","{'key_000': 'techniques: photometric', 'key_001': 'atmospheric effects', 'key_002': 'methods: observational'}",,8,1
2223,Spanish,Presentación mural,ICSA. Instrumentación y Caracterización de Sitios Astronómicos,"Una pipeline de reducci\'on autom\'atica de curvas de luz, en diferentes filtros, para asteroides catalogados","{'name_000': 'M.D.', 'surname_000': 'Melita', 'name_001': 'L.', 'surname_001': 'Mammana', 'name_002': 'E.', 'surname_002': 'Tello-Huanca'}","Se describir\'a el funcionamiento de una pipeline autom\'atica para
levantar la curva de luz en diferentes colores, de objetos m\'oviles del
Sistema Solar, previamente catalogados en el sistema Horizons de JPL.
Este software esta basado en curl, python3, iraf, astrometry.net,
scripts de bash y posee algunas tareas en fortran. Para inicializarlo
s\'olo es necesario determinar el n\'umero o designaci\'on del objeto a
estudiar y crear la lista con la serie de im\'agenes del objeto.
Naturalmente para obtener mejores resultados es conveniente revisar la
lista y eliminar im\'agenes esp\'ureas, de baja ganancia, pasajes
estelares muy cercanos, etc. Para la lista se prefiere el orden
cronológico y que la primera y la \'ultima imagen est\'en lo m\'as
separadas en el tiempo posible. Los coeficientes de la transformaci\'on
astrom\'etrica necesaria para determinar las posiciones de las estrellas
de los cat\'alogos o del objeto m\'ovil en la imagen CCD se obtienen
mediante una consulta a astrometry.net. Para transformar del valor de
brillo instrumental al sistema standard, se utilizan estrellas de campo
que se encuentren en los cat\'alogos GAIA DR3 y USNO B.1. De esta forma
es posible obtener, mediante transformaciones adecuadas, los valores de
los brillos standard de las estrellas de nuestras im\'agenes, para para
los filtros $B,V,R,I$ del sistema Johnson-Coussins y para los filtros
$r$, $g$ e $i$ del sistema del Sloan Sky Digital Survey. El objeto es
identificado en el campo autom\'aticamente consultando su posici\'on a
JPL-Horizons. La estrella de comparaci\'on se elige de entre las m\'as
brillantes del campo, a aquellas con la menor dispersi\'on relativa al
resto en la serie de tiempos. Tambi\'en es posible determinar si hay
otros objetos catalogados del Sistema Solar en el campo, con una
consulta mediante la API de Skybot del CDS. El resultado final es la
serie de tiempos de magnitudes standard aparentes y de las
correspondientes reducidas a 1 UA del Sol, en los filtros utilizados.
Este m\'etodo de reducci\'on autom\'atica est\'a siendo utilizado para
analizar im\'agenes obtenidas en relevamientos de propiedades
rotacionales y foto-espectrosc\'opicas de objetos cercanos a la Tierra y
de asteroides pertenecientes a familias din\'amicas de tipo S, llevados
a cabo con el telescopio Jorge Sahade (2.15m) del CASLEO en modo directo
con reductor focal, y se ilustrar\'a su desempe\~no con im\'agenes de
esos programas.","{'key_000': 'minor planets, asteroids: general', 'key_001': 'techniques: photometric', 'key_002': 'techniques: image processing'}",,6,1
2155,Spanish,Presentación mural,AE. Astrofísica Estelar,Observaciones muy tempranas de supernovas Tipo II,"{'name_000': 'A.', 'surname_000': 'Mendez Llorca', 'name_001': 'G.', 'surname_001': 'Folatelli'}","Los primeros días luego de la explosión de las supernovas (SNs) revelan
información clave sobre la evolución del progenitor. En las SNs Tipo II
(SNs II), las observaciones tempranas ayudaron a descubrir la presencia
de material circumestelar (CSM), que se cree que está posiblemente
presente en todas, con diferentes densidades y extensiones. Una
evidencia de interacción de la explosión con el CSM son las
\textit{“flash features”} (\textit{FF}), líneas en emisión de elementos
altamente ionizados que duran $\lesssim$ 7 días luego de la explosión y
no se observan en todas las SNs II. En este trabajo, en proceso,
estudiamos la fotometría multi-banda (\textit{uBgVri}) de gran precisión
y espectros ópticos de 17 SNs II (6 con \textit{FF}) provistos por el
proyecto POISE (\textit{Precision Observations of Infants Supernova
Explosions}). Las observaciones comienzan antes de los 5 días post-
explosión con gran cobertura en la subida al máximo. El objetivo está en
determinar las diferencias entre las SNs que presentan \textit{FF} con
las que no, mediante las propiedades de las curvas de luz y color, tales
como tiempo de subida al máximo, magnitud máxima y tasa de decaimiento
post-máximo. Mientras que la morfología en las curvas de luz es muy
variada, en las curvas de color hallamos que pasados $\sim$12 días de la
explosión hay cambios en las pendientes. Vemos que en las SNs II sin
\textit{FF} la pendiente aumenta mientras que en las que tienen
\textit{FF} la pendiente continúa constante o disminuye después de esa
época. Además, buscamos inferir la extinción de las galaxias madre
mediante diferentes métodos.","{'key_000': 'supernovae: general', 'key_001': 'techniques: photometric', 'key_002': 'circumstellar matter'}",,4,1
2311,English,Presentación mural,MI. Medio Interestelar,H$_2$ column density in the Small Magellanic Cloud,"{'name_000': 'C.C.', 'surname_000': 'Mendez', 'name_001': 'H.P.', 'surname_001': 'Salda\\~no', 'name_002': 'L.V.', 'surname_002': 'Ferrero', 'name_003': 'M.', 'surname_003': 'Rubio'}","\textcolor{black}{The low metallicity of the Small Magellanic Cloud
(SMC) allows to study the interstellar medium (ISM) in similar
conditions to those in the early Universe. To understand the properties
of the ISM in a younger Universe, it is necessary to analyse the
physical conditions of star formation in low-metallicity environments.
In this contribution, we present the measurement of the H$_2$ column
density at 9 pc resolution in several regions of the SMC. To determine
the H$_2$ column density, we used the recent CO survey in the SMC-Bar in
the $J=2-1$ and $J=3-2$ transitions, and local thermodynamic equilibrium
condition. \textcolor{black}{We compared this surface density with dust-
based measures such as the total gas surface density and temperature
found them in the literature.} We also used star-formation tracers as
Far-IR colors and H$\alpha$ surveys to analyze the environment
dependence of the ISM. } \vspace{0.5cm}","{'key_000': 'galaxies: individual (SMC)', 'key_001': 'galaxies: dwarf', 'key_002': 'galaxies: ISM', 'key_003': 'galaxies: star formation'}",,8,1
2297,English,Presentación mural,AE. Astrofísica Estelar,Modeling tracers of circumstellar environments around B[e] stars,"{'name_000': 'L.V.', 'surname_000': 'Mercanti', 'name_001': 'A.F.', 'surname_001': 'Torres', 'name_002': 'L.S.', 'surname_002': 'Cidale', 'name_003': 'M.', 'surname_003': 'Kraus'}","Forbidden emission lines are one of the most distinctive features
observed in the hybrid spectra of stars showing the B[e] phenomenon.
Their study provides valuable information about the circumstellar
material that surrounds these peculiar objects. They can trace different
regions of the envelope depending on the atom and transitions chosen.
Modeling these lines and confronting them with the observed ones gives
hints about the temperature and density distributions of the line-
formation regions as well as the predominant kinematics. In this work,
we propose to model [Ca II] and [Fe II] emission lines and describe the
circumstellar environment as the combination of a radiation-driven wind
and a Keplerian rotating disk.","{'key_000': 'circumstellar matter', 'key_001': 'stars: massive', 'key_002': 'stars: early-type'}",,8,1
